1               	1968            	1978            	1967            	1964            	1968            	1961            	1968            	1971            	1980            	1966            	1971            	1962            	1966            	1977            	1975            	1979            	1955            	1963            	1960            	1973            	
2               	2694            	2696            	2683            	2690            	2691            	2677            	2688            	2706            	2686            	2693            	2689            	2685            	2691            	2696            	2689            	2689            	2669            	2672            	2685            	2696            	
3               	3415            	3418            	3401            	3422            	3413            	3402            	3402            	3418            	3405            	3409            	3415            	3408            	3415            	3421            	3416            	3418            	3398            	3389            	3398            	3415            	
4               	3785            	3801            	3786            	3799            	3808            	3780            	3784            	3805            	3791            	3791            	3796            	3786            	3788            	3800            	3793            	3804            	3769            	3770            	3795            	3797            	
5               	4055            	4067            	4049            	4057            	4059            	4042            	4043            	4063            	4071            	4046            	4062            	4048            	4050            	4062            	4059            	4064            	4043            	4027            	4030            	4052            	
6               	4385            	4404            	4379            	4389            	4380            	4372            	4372            	4385            	4384            	4378            	4385            	4377            	4383            	4391            	4390            	4371            	4366            	4362            	4371            	4380            	
7               	4962            	4979            	4949            	4965            	4960            	4942            	4940            	4984            	4968            	4950            	4961            	4959            	4958            	4972            	4973            	4968            	4944            	4933            	4940            	4968            	
8               	5360            	5368            	5350            	5358            	5351            	5343            	5339            	5377            	5358            	5345            	5359            	5357            	5353            	5371            	5365            	5376            	5339            	5318            	5342            	5342            	
9               	6119            	6131            	6110            	6126            	6114            	6102            	6100            	6145            	6140            	6114            	6126            	6106            	6109            	6148            	6122            	6130            	6101            	6086            	6106            	6126            	
10              	7585            	7607            	7572            	7589            	7569            	7560            	7558            	7602            	7604            	7576            	7590            	7590            	7572            	7601            	7607            	7599            	7568            	7538            	7552            	7597            	
11              	8620            	8649            	8603            	8621            	8613            	8589            	8600            	8653            	8640            	8599            	8638            	8612            	8621            	8647            	8640            	8636            	8593            	8560            	8590            	8641            	
12              	8861            	8887            	8844            	8859            	8851            	8839            	8827            	8897            	8867            	8835            	8871            	8850            	8847            	8890            	8869            	8865            	8827            	8797            	8829            	8867            	
13              	8720            	8737            	8701            	8714            	8708            	8677            	8681            	8746            	8722            	8686            	8717            	8708            	8706            	8732            	8733            	8723            	8687            	8668            	8682            	8724            	
14              	9246            	9275            	9232            	9246            	9237            	9205            	9220            	9280            	9255            	9219            	9252            	9237            	9235            	9269            	9263            	9254            	9230            	9191            	9223            	9255            	
15              	9414            	9437            	9408            	9427            	9414            	9383            	9381            	9440            	9446            	9394            	9434            	9409            	9408            	9442            	9444            	9432            	9385            	9353            	9383            	9434            	
16              	9419            	9445            	9409            	9431            	9412            	9392            	9382            	9462            	9441            	9401            	9445            	9424            	9422            	9464            	9436            	9438            	9409            	9359            	9390            	9445            	
17              	10504           	10542           	10493           	10513           	10502           	10477           	10471           	10555           	10539           	10497           	10519           	10497           	10497           	10538           	10539           	10529           	10481           	10457           	10483           	10530           	
18              	12068           	12098           	12063           	12054           	12053           	12025           	12013           	12108           	12084           	12045           	12072           	12053           	12061           	12114           	12084           	12079           	12034           	11982           	12022           	12096           	
19              	12348           	12397           	12335           	12366           	12351           	12310           	12307           	12394           	12366           	12326           	12359           	12347           	12340           	12403           	12372           	12369           	12322           	12283           	12317           	12375           	
20              	11443           	11478           	11414           	11454           	11431           	11396           	11396           	11464           	11456           	11416           	11447           	11434           	11432           	11473           	11460           	11475           	11403           	11364           	11394           	11461           	
21              	10461           	10472           	10450           	10453           	10457           	10433           	10414           	10493           	10478           	10439           	10470           	10454           	10454           	10487           	10460           	10476           	10438           	10394           	10434           	10474           	
22              	9804            	9819            	9778            	9794            	9780            	9766            	9771            	9834            	9809            	9772            	9808            	9795            	9789            	9827            	9819            	9805            	9774            	9730            	9757            	9807            	
23              	9319            	9345            	9302            	9324            	9325            	9290            	9290            	9346            	9341            	9298            	9333            	9307            	9310            	9345            	9332            	9338            	9297            	9269            	9285            	9333            	
24              	9166            	9194            	9153            	9165            	9174            	9152            	9143            	9196            	9181            	9157            	9171            	9175            	9173            	9187            	9194            	9182            	9142            	9129            	9143            	9200            	
25              	9337            	9356            	9325            	9340            	9328            	9309            	9315            	9363            	9350            	9315            	9343            	9332            	9322            	9356            	9352            	9356            	9319            	9298            	9309            	9351            	
26              	9346            	9385            	9337            	9349            	9344            	9338            	9319            	9392            	9367            	9343            	9376            	9350            	9357            	9380            	9369            	9367            	9336            	9313            	9336            	9379            	
27              	9347            	9385            	9353            	9354            	9348            	9342            	9339            	9388            	9368            	9356            	9381            	9346            	9343            	9386            	9386            	9371            	9343            	9321            	9339            	9374            	
28              	9413            	9431            	9408            	9411            	9406            	9399            	9371            	9426            	9428            	9396            	9420            	9400            	9414            	9444            	9425            	9423            	9397            	9369            	9387            	9432            	
29              	9874            	9903            	9866            	9879            	9876            	9848            	9854            	9899            	9889            	9859            	9892            	9868            	9883            	9911            	9891            	9898            	9867            	9842            	9853            	9892            	
30              	10766           	10808           	10758           	10773           	10762           	10754           	10754           	10795           	10805           	10762           	10794           	10776           	10776           	10807           	10802           	10794           	10763           	10738           	10749           	10800           	
31              	11091           	11114           	11069           	11090           	11080           	11059           	11056           	11121           	11098           	11076           	11110           	11083           	11082           	11121           	11113           	11103           	11069           	11042           	11061           	11099           	
32              	11083           	11113           	11067           	11091           	11079           	11053           	11052           	11118           	11087           	11072           	11093           	11082           	11075           	11114           	11100           	11102           	11066           	11040           	11061           	11099           	
33              	11196           	11225           	11186           	11204           	11193           	11184           	11159           	11227           	11216           	11187           	11208           	11188           	11194           	11218           	11224           	11200           	11169           	11159           	11175           	11214           	
34              	11469           	11492           	11455           	11463           	11462           	11442           	11432           	11490           	11475           	11464           	11483           	11460           	11466           	11484           	11480           	11486           	11447           	11414           	11449           	11480           	
35              	11602           	11628           	11590           	11599           	11579           	11572           	11562           	11621           	11616           	11577           	11606           	11597           	11604           	11623           	11607           	11618           	11568           	11554           	11561           	11620           	
36              	11506           	11512           	11480           	11481           	11473           	11473           	11460           	11523           	11506           	11482           	11513           	11487           	11485           	11519           	11494           	11501           	11479           	11447           	11472           	11500           	
37              	11356           	11394           	11357           	11363           	11363           	11335           	11337           	11399           	11386           	11351           	11376           	11362           	11358           	11391           	11378           	11374           	11358           	11329           	11339           	11378           	
38              	11330           	11369           	11327           	11330           	11321           	11305           	11300           	11361           	11340           	11314           	11338           	11340           	11327           	11357           	11350           	11343           	11323           	11286           	11305           	11353           	
39              	11559           	11592           	11548           	11558           	11546           	11554           	11535           	11600           	11575           	11543           	11587           	11566           	11543           	11593           	11575           	11578           	11548           	11525           	11541           	11581           	
40              	11841           	11870           	11832           	11847           	11837           	11825           	11814           	11872           	11849           	11828           	11849           	11848           	11831           	11873           	11867           	11857           	11822           	11800           	11810           	11857           	
41              	12008           	12053           	12012           	12018           	12004           	12002           	11980           	12050           	12028           	12005           	12025           	12014           	12012           	12056           	12039           	12028           	12006           	11970           	11986           	12030           	
42              	12311           	12341           	12304           	12311           	12307           	12293           	12277           	12331           	12323           	12281           	12321           	12309           	12306           	12336           	12323           	12323           	12290           	12250           	12282           	12331           	
43              	12759           	12789           	12746           	12765           	12752           	12747           	12725           	12800           	12777           	12752           	12775           	12759           	12761           	12792           	12794           	12782           	12744           	12713           	12731           	12789           	
44              	13250           	13288           	13230           	13261           	13235           	13233           	13234           	13296           	13263           	13240           	13266           	13253           	13250           	13294           	13279           	13274           	13238           	13195           	13230           	13271           	
